"city","city_ascii","state_id","state_name","county_name"
"Beech Island","Beech Island","SC","South Carolina","Aiken"
"Delta Junction","Delta Junction","AK","Alaska","Southeast Fairbanks"
"Surf City","Surf City","NJ","New Jersey","Ocean"
"Nellieburg","Nellieburg","MS","Mississippi","Lauderdale"
"Great Neck Gardens","Great Neck Gardens","NY","New York","Nassau"
"Hagan","Hagan","GA","Georgia","Evans"
"Sycamore","Sycamore","GA","Georgia","Turner"
"Moenkopi","Moenkopi","AZ","Arizona","Coconino"
"Culver","Culver","IN","Indiana","Marshall"
"Omega","Omega","GA","Georgia","Tift"
"Boston Heights","Boston Heights","OH","Ohio","Summit"
"Belmont Estates","Belmont Estates","VA","Virginia","Rockingham"
"Avimor","Avimor","ID","Idaho","Ada"
"New Berlin","New Berlin","IL","Illinois","Sangamon"
"Cascade-Chipita Park","Cascade-Chipita Park","CO","Colorado","El Paso"
"Barker Heights","Barker Heights","NC","North Carolina","Henderson"
"Shenandoah Junction","Shenandoah Junction","WV","West Virginia","Jefferson"
"Richfield Springs","Richfield Springs","NY","New York","Otsego"
"Galena","Galena","IN","Indiana","Floyd"
"Aetna Estates","Aetna Estates","CO","Colorado","Arapahoe"
"Salina","Salina","OK","Oklahoma","Mayes"
"Eatons Neck","Eatons Neck","NY","New York","Suffolk"
"Atkinson","Atkinson","IL","Illinois","Henry"
"Ten Mile Creek","Ten Mile Creek","MD","Maryland","Montgomery"
"Port Gibson","Port Gibson","MS","Mississippi","Claiborne"
"Byng","Byng","OK","Oklahoma","Pontotoc"
"Perry","Perry","LA","Louisiana","Vermilion"
"Marcellus","Marcellus","MI","Michigan","Cass"
"Susan Moore","Susan Moore","AL","Alabama","Blount"
"Wheaton","Wheaton","MN","Minnesota","Traverse"
"Mount Hermon","Mount Hermon","CA","California","Santa Cruz"
"Iva","Iva","SC","South Carolina","Anderson"
"St. Martins","St. Martins","MO","Missouri","Cole"
"Green Village","Green Village","NJ","New Jersey","Morris"
"New Vienna","New Vienna","OH","Ohio","Clinton"
"Winnebago","Winnebago","MN","Minnesota","Faribault"
"Bonnie Brae","Bonnie Brae","IL","Illinois","Will"
"Bylas","Bylas","AZ","Arizona","Graham"
"Cacao","Cacao","PR","Puerto Rico","Quebradillas"
"Hawi","Hawi","HI","Hawaii","Hawaii"
"Barbourmeade","Barbourmeade","KY","Kentucky","Jefferson"
"Ridgeway","Ridgeway","VA","Virginia","Henry"
"Lemmon","Lemmon","SD","South Dakota","Perkins"
"Joseph","Joseph","OR","Oregon","Wallowa"
"Brookside","Brookside","AL","Alabama","Jefferson"
"Markesan","Markesan","WI","Wisconsin","Green Lake"
"Tower City","Tower City","PA","Pennsylvania","Schuylkill"
"Herscher","Herscher","IL","Illinois","Kankakee"
"Black Hammock","Black Hammock","FL","Florida","Seminole"
"Gnadenhutten","Gnadenhutten","OH","Ohio","Tuscarawas"
"Milmay","Milmay","NJ","New Jersey","Atlantic"
"Mora","Mora","PR","Puerto Rico","Isabela"
"Harper","Harper","KS","Kansas","Harper"
"Andalusia","Andalusia","IL","Illinois","Rock Island"
"Bull Valley","Bull Valley","IL","Illinois","McHenry"
"Harkers Island","Harkers Island","NC","North Carolina","Carteret"
"Peabody","Peabody","KS","Kansas","Marion"
"Warrensburg","Warrensburg","IL","Illinois","Macon"
"Somerville","Somerville","TX","Texas","Burleson"
"Moreland","Moreland","ID","Idaho","Bingham"
"Gillett","Gillett","WI","Wisconsin","Oconto"
"Valmeyer","Valmeyer","IL","Illinois","Monroe"
"Whitaker","Whitaker","PA","Pennsylvania","Allegheny"
"Hays","Hays","NC","North Carolina","Wilkes"
"Gretna","Gretna","FL","Florida","Gadsden"
"Kotlik","Kotlik","AK","Alaska","Kusilvak"
"Simmesport","Simmesport","LA","Louisiana","Avoyelles"
"Newell","Newell","WV","West Virginia","Hancock"
"Dutch Island","Dutch Island","GA","Georgia","Chatham"
"Lyons","Lyons","OR","Oregon","Linn"
"Powderly","Powderly","TX","Texas","Lamar"
"Claysburg","Claysburg","PA","Pennsylvania","Blair"
"Shawneetown","Shawneetown","IL","Illinois","Gallatin"
"Russiaville","Russiaville","IN","Indiana","Howard"
"Wooster","Wooster","AR","Arkansas","Faulkner"
"Gridley","Gridley","IL","Illinois","McLean"
"Kincaid","Kincaid","IL","Illinois","Christian"
"Midway","Midway","AR","Arkansas","Baxter"
"St. John","St. John","KS","Kansas","Stafford"
"Archie","Archie","MO","Missouri","Cass"
"Mexico","Mexico","IN","Indiana","Miami"
"Redington Beach","Redington Beach","FL","Florida","Pinellas"
"East Spencer","East Spencer","NC","North Carolina","Rowan"
"Kamiah","Kamiah","ID","Idaho","Lewis"
"Westfield","Westfield","WI","Wisconsin","Marquette"
"Canaan","Canaan","CT","Connecticut","Litchfield"
"Woodsboro","Woodsboro","MD","Maryland","Frederick"
"New Milford","New Milford","IL","Illinois","Winnebago"
"Sophia","Sophia","WV","West Virginia","Raleigh"
"Centreville","Centreville","MI","Michigan","St. Joseph"
"Walnut","Walnut","IL","Illinois","Bureau"
"Cordova","Cordova","NC","North Carolina","Richmond"
"Three Oaks","Three Oaks","MI","Michigan","Berrien"
"New Sarpy","New Sarpy","LA","Louisiana","St. Charles"
"Boyceville","Boyceville","WI","Wisconsin","Dunn"
"Starbuck","Starbuck","MN","Minnesota","Pope"
"Heidelberg","Heidelberg","PA","Pennsylvania","Allegheny"
"Machias","Machias","WA","Washington","Snohomish"
"Caraway","Caraway","AR","Arkansas","Craighead"
"Moroni","Moroni","UT","Utah","Sanpete"
"Buchanan","Buchanan","GA","Georgia","Haralson"
"Simpson","Simpson","PA","Pennsylvania","Lackawanna"
"Avilla","Avilla","AR","Arkansas","Saline"
"Augusta","Augusta","KY","Kentucky","Bracken"
"Newville","Newville","PA","Pennsylvania","Cumberland"
"Cornwells Heights","Cornwells Heights","PA","Pennsylvania","Bucks"
"Plains","Plains","KS","Kansas","Meade"
"King Cove","King Cove","AK","Alaska","Aleutians East"
"Ruston","Ruston","WA","Washington","Pierce"
"Castlewood","Castlewood","VA","Virginia","Russell"
"Gerald","Gerald","MO","Missouri","Franklin"
"Mallory","Mallory","WV","West Virginia","Logan"
"Augusta","Augusta","WI","Wisconsin","Eau Claire"
"West Mayfield","West Mayfield","PA","Pennsylvania","Beaver"
"Haverford College","Haverford College","PA","Pennsylvania","Delaware"
"Ivey","Ivey","GA","Georgia","Wilkinson"
"Rainelle","Rainelle","WV","West Virginia","Greenbrier"
"Dryden","Dryden","MI","Michigan","Lapeer"
"Verona","Verona","KY","Kentucky","Boone"
"Wartburg","Wartburg","TN","Tennessee","Morgan"
"Ardmore","Ardmore","TN","Tennessee","Giles"
"Beaverton","Beaverton","MI","Michigan","Gladwin"
"San Antonio","San Antonio","FL","Florida","Pasco"
"Cordry Sweetwater Lakes","Cordry Sweetwater Lakes","IN","Indiana","Brown"
"Tatum","Tatum","TX","Texas","Rusk"
"Factoryville","Factoryville","PA","Pennsylvania","Wyoming"
"Maple Bluff","Maple Bluff","WI","Wisconsin","Dane"
"Beloit","Beloit","OH","Ohio","Mahoning"
"Lindsay","Lindsay","TX","Texas","Cooke"
"Genesee","Genesee","ID","Idaho","Latah"
"Enigma","Enigma","GA","Georgia","Berrien"
"Balfour","Balfour","NC","North Carolina","Henderson"
"Curtice","Curtice","OH","Ohio","Ottawa"
"Woodstock","Woodstock","AL","Alabama","Bibb"
"Lakewood Club","Lakewood Club","MI","Michigan","Muskegon"
"Roberta","Roberta","GA","Georgia","Crawford"
"Marvell","Marvell","AR","Arkansas","Phillips"
"Fruitland","Fruitland","IA","Iowa","Muscatine"
"Loretto","Loretto","PA","Pennsylvania","Cambria"
"Quinnesec","Quinnesec","MI","Michigan","Dickinson"
"Rio Vista","Rio Vista","TX","Texas","Johnson"
"Benavides","Benavides","TX","Texas","Duval"
"Toa Baja","Toa Baja","PR","Puerto Rico","Toa Baja"
"Fruitport","Fruitport","MI","Michigan","Muskegon"
"Kaaawa","Kaaawa","HI","Hawaii","Honolulu"
"Colbert","Colbert","OK","Oklahoma","Bryan"
"Lake Telemark","Lake Telemark","NJ","New Jersey","Morris"
"Crocker","Crocker","WA","Washington","Pierce"
"Kent City","Kent City","MI","Michigan","Kent"
"Granger","Granger","TX","Texas","Williamson"
"Ama","Ama","LA","Louisiana","St. Charles"
"DeLand Southwest","DeLand Southwest","FL","Florida","Volusia"
"Swifton","Swifton","AR","Arkansas","Jackson"
"Mansfield","Mansfield","AR","Arkansas","Scott"
"Ladoga","Ladoga","IN","Indiana","Montgomery"
"Cando","Cando","ND","North Dakota","Towner"
"Sutton-Alpine","Sutton-Alpine","AK","Alaska","Matanuska-Susitna"
"Brookdale","Brookdale","CA","California","Santa Cruz"
"Litchfield","Litchfield","MI","Michigan","Hillsdale"
"Waukomis","Waukomis","OK","Oklahoma","Garfield"
"Sharon","Sharon","TN","Tennessee","Weakley"
"New Deal","New Deal","TX","Texas","Lubbock"
"Bethany","Bethany","IL","Illinois","Moultrie"
"Playa Fortuna","Playa Fortuna","PR","Puerto Rico","Luquillo"
"Shell Valley","Shell Valley","ND","North Dakota","Rolette"
"Chocowinity","Chocowinity","NC","North Carolina","Beaufort"
"Edgerton","Edgerton","MN","Minnesota","Pipestone"
"Washington","Washington","WV","West Virginia","Wood"
"Eastport","Eastport","ME","Maine","Washington"
"Bradford Woods","Bradford Woods","PA","Pennsylvania","Allegheny"
"Bangor","Bangor","WI","Wisconsin","La Crosse"
"Julesburg","Julesburg","CO","Colorado","Sedgwick"
"Wurtsboro","Wurtsboro","NY","New York","Sullivan"
"Midway","Midway","FL","Florida","Seminole"
"McClure","McClure","PA","Pennsylvania","Snyder"
"Onarga","Onarga","IL","Illinois","Iroquois"
"Mescal","Mescal","AZ","Arizona","Cochise"
"Hideout","Hideout","UT","Utah","Wasatch"
"Arthurdale","Arthurdale","WV","West Virginia","Preston"
"Newport","Newport","DE","Delaware","New Castle"
"Ponderay","Ponderay","ID","Idaho","Bonner"
"Houston","Houston","PA","Pennsylvania","Washington"
"Prospect","Prospect","OH","Ohio","Marion"
"North Apollo","North Apollo","PA","Pennsylvania","Armstrong"
"Nottingham","Nottingham","PA","Pennsylvania","Chester"
"Monroeville","Monroeville","IN","Indiana","Allen"
"Springville","Springville","VA","Virginia","Tazewell"
"Berryville","Berryville","TX","Texas","Henderson"
"Goodman","Goodman","MO","Missouri","McDonald"
"Beesleys Point","Beesleys Point","NJ","New Jersey","Cape May"
"Friedens","Friedens","PA","Pennsylvania","Somerset"
"Camanche North Shore","Camanche North Shore","CA","California","Amador"
"Cove Creek","Cove Creek","NC","North Carolina","Watauga"
"Hagerman","Hagerman","ID","Idaho","Gooding"
"Fuig","Fuig","PR","Puerto Rico","Guánica"
"Clinton","Clinton","OH","Ohio","Summit"
"Bedminster","Bedminster","NJ","New Jersey","Somerset"
"Marshallton","Marshallton","PA","Pennsylvania","Northumberland"
"Salix","Salix","PA","Pennsylvania","Cambria"
"Five Points","Five Points","NC","North Carolina","Hoke"
"Salem","Salem","SD","South Dakota","McCook"
"Johnstonville","Johnstonville","CA","California","Lassen"
"Cayuga","Cayuga","IN","Indiana","Vermillion"
"Seville","Seville","FL","Florida","Volusia"
"Germantown","Germantown","IL","Illinois","Clinton"
"Glenville","Glenville","WV","West Virginia","Gilmer"
"Rocky Point","Rocky Point","NC","North Carolina","Pender"
"Mammoth","Mammoth","AZ","Arizona","Pinal"
"Kean University","Kean University","NJ","New Jersey","Union"
"Sterling City","Sterling City","TX","Texas","Sterling"
"Benítez","Benitez","PR","Puerto Rico","Canóvanas"
"Marion","Marion","MT","Montana","Flathead"
"Mount Ida","Mount Ida","AR","Arkansas","Montgomery"
"Wolfhurst","Wolfhurst","OH","Ohio","Belmont"
"Buhler","Buhler","KS","Kansas","Reno"
"Cresson","Cresson","TX","Texas","Hood"
"Quinebaug","Quinebaug","CT","Connecticut","Windham"
"Lyles","Lyles","TN","Tennessee","Hickman"
"Contoocook","Contoocook","NH","New Hampshire","Merrimack"
"Enterprise","Enterprise","WV","West Virginia","Harrison"
"Hamburg","Hamburg","IA","Iowa","Fremont"
"Skagway","Skagway","AK","Alaska","Skagway"
"Lenape Heights","Lenape Heights","PA","Pennsylvania","Armstrong"
"Centerfield","Centerfield","UT","Utah","Sanpete"
"Spicer","Spicer","MN","Minnesota","Kandiyohi"
"Farmersburg","Farmersburg","IN","Indiana","Sullivan"
"Cottonwood","Cottonwood","ID","Idaho","Idaho"
"Dodson Branch","Dodson Branch","TN","Tennessee","Jackson"
"Cressona","Cressona","PA","Pennsylvania","Schuylkill"
"New Madison","New Madison","OH","Ohio","Darke"
"Fayette","Fayette","OH","Ohio","Fulton"
"Mission","Mission","SD","South Dakota","Todd"
"Ashland","Ashland","IL","Illinois","Cass"
"Nazareth College","Nazareth College","NY","New York","Monroe"
"New Waverly","New Waverly","TX","Texas","Walker"
"Boston","Boston","GA","Georgia","Thomas"
"Wakeman","Wakeman","OH","Ohio","Huron"
"Mesita","Mesita","NM","New Mexico","Cibola"
"Chatmoss","Chatmoss","VA","Virginia","Henry"
"Fairfax","Fairfax","OK","Oklahoma","Osage"
"Saxapahaw","Saxapahaw","NC","North Carolina","Alamance"
"Heppner","Heppner","OR","Oregon","Morrow"
"Diaz","Diaz","AR","Arkansas","Jackson"
"Pierceton","Pierceton","IN","Indiana","Kosciusko"
"Southmont","Southmont","NC","North Carolina","Davidson"
"Tellico Plains","Tellico Plains","TN","Tennessee","Monroe"
"Newark","Newark","IL","Illinois","Kendall"
"Dollar Bay","Dollar Bay","MI","Michigan","Houghton"
"Royalton","Royalton","MN","Minnesota","Morrison"
"Melcher-Dallas","Melcher-Dallas","IA","Iowa","Marion"
"La Huerta","La Huerta","NM","New Mexico","Eddy"
"Blair","Blair","WI","Wisconsin","Trempealeau"
"Martin","Martin","SD","South Dakota","Bennett"
"Grandview","Grandview","OK","Oklahoma","Cherokee"
"Ranchester","Ranchester","WY","Wyoming","Sheridan"
"Tye","Tye","TX","Texas","Taylor"
"Twisp","Twisp","WA","Washington","Okanogan"
"Snead","Snead","AL","Alabama","Blount"
"Greenfields","Greenfields","PA","Pennsylvania","Berks"
"Point Roberts","Point Roberts","WA","Washington","Whatcom"
"Richton","Richton","MS","Mississippi","Perry"
"New Brockton","New Brockton","AL","Alabama","Coffee"
"Tyndall","Tyndall","SD","South Dakota","Bon Homme"
"Strodes Mills","Strodes Mills","PA","Pennsylvania","Mifflin"
"Yosemite Valley","Yosemite Valley","CA","California","Mariposa"
"Faxon","Faxon","PA","Pennsylvania","Lycoming"
"Iola","Iola","WI","Wisconsin","Waupaca"
"Airport","Airport","CA","California","Stanislaus"
"Killen","Killen","AL","Alabama","Lauderdale"
"Calumet","Calumet","PA","Pennsylvania","Westmoreland"
"Ansted","Ansted","WV","West Virginia","Fayette"
"Biglerville","Biglerville","PA","Pennsylvania","Adams"
"Gamerco","Gamerco","NM","New Mexico","McKinley"
"Frazeysburg","Frazeysburg","OH","Ohio","Muskingum"
"Saybrook-on-the-Lake","Saybrook-on-the-Lake","OH","Ohio","Ashtabula"
"Grabill","Grabill","IN","Indiana","Allen"
"Big Rock","Big Rock","IL","Illinois","Kane"
"Hagaman","Hagaman","NY","New York","Montgomery"
"Pine Lakes","Pine Lakes","FL","Florida","Lake"
"Plattsburgh West","Plattsburgh West","NY","New York","Clinton"
"Bruceton","Bruceton","TN","Tennessee","Carroll"
"Honaker","Honaker","VA","Virginia","Russell"
"Goodhue","Goodhue","MN","Minnesota","Goodhue"
"Edwardsburg","Edwardsburg","MI","Michigan","Cass"
"Lake Winnebago","Lake Winnebago","MO","Missouri","Cass"
"Maria Stein","Maria Stein","OH","Ohio","Mercer"
"Lake Park","Lake Park","IA","Iowa","Dickinson"
"Greenville","Greenville","FL","Florida","Madison"
"Buffalo","Buffalo","OK","Oklahoma","Harper"
"New York Mills","New York Mills","MN","Minnesota","Otter Tail"
"Central Aguirre","Central Aguirre","PR","Puerto Rico","Salinas"
"Grizzly Flats","Grizzly Flats","CA","California","El Dorado"
"West Kittanning","West Kittanning","PA","Pennsylvania","Armstrong"
"Plano","Plano","KY","Kentucky","Warren"
"Holgate","Holgate","OH","Ohio","Henry"
"Onsted","Onsted","MI","Michigan","Lenawee"
"Orange Blossom","Orange Blossom","CA","California","Stanislaus"
"East Vineland","East Vineland","NJ","New Jersey","Atlantic"
"Woodland Heights","Woodland Heights","PA","Pennsylvania","Venango"
"Calvert","Calvert","TX","Texas","Robertson"
"Prosperity","Prosperity","SC","South Carolina","Newberry"
"Sand Lake","Sand Lake","MI","Michigan","Iosco"
"Harper","Harper","TX","Texas","Gillespie"
"Andale","Andale","KS","Kansas","Sedgwick"
"Rush Springs","Rush Springs","OK","Oklahoma","Grady"
"Newport","Newport","OH","Ohio","Washington"
"West Crossett","West Crossett","AR","Arkansas","Ashley"
"Tunica","Tunica","MS","Mississippi","Tunica"
"Coto Norte","Coto Norte","PR","Puerto Rico","Manatí"
"Atglen","Atglen","PA","Pennsylvania","Chester"
"Elkhorn","Elkhorn","CA","California","Monterey"
"Obion","Obion","TN","Tennessee","Obion"
"Wallace","Wallace","LA","Louisiana","St. John the Baptist"
"Vaughn","Vaughn","WA","Washington","Pierce"
"Passapatanzy","Passapatanzy","VA","Virginia","King George"
"Muenster","Muenster","TX","Texas","Cooke"
"Donald","Donald","OR","Oregon","Marion"
"White Cloud","White Cloud","MI","Michigan","Newaygo"
"Daniel","Daniel","UT","Utah","Wasatch"
"Nahunta","Nahunta","GA","Georgia","Brantley"
"Sullivan Gardens","Sullivan Gardens","TN","Tennessee","Sullivan"
"Wayne","Wayne","WV","West Virginia","Wayne"
"Bonner-West Riverside","Bonner-West Riverside","MT","Montana","Missoula"
"Lake Linden","Lake Linden","MI","Michigan","Houghton"
"Redstone Arsenal","Redstone Arsenal","AL","Alabama","Madison"
"Ogden Dunes","Ogden Dunes","IN","Indiana","Porter"
"Parkers Prairie","Parkers Prairie","MN","Minnesota","Otter Tail"
"Clinton","Clinton","KY","Kentucky","Hickman"
"Thermal","Thermal","CA","California","Riverside"
"St. Georges","St. Georges","DE","Delaware","New Castle"
"Glenns Ferry","Glenns Ferry","ID","Idaho","Elmore"
"Central City","Central City","IA","Iowa","Linn"
"Henning","Henning","TN","Tennessee","Lauderdale"
"Rutherford","Rutherford","TN","Tennessee","Gibson"
"Stottville","Stottville","NY","New York","Columbia"
"St. Anne","St. Anne","IL","Illinois","Kankakee"
"Stanberry","Stanberry","MO","Missouri","Gentry"
"Clio","Clio","AL","Alabama","Barbour"
"Yellville","Yellville","AR","Arkansas","Marion"
"Kootenai","Kootenai","ID","Idaho","Bonner"
"Osceola Mills","Osceola Mills","PA","Pennsylvania","Clearfield"
"Dike","Dike","IA","Iowa","Grundy"
"Lakeview","Lakeview","OH","Ohio","Logan"
"Langley","Langley","WA","Washington","Island"
"Riley","Riley","KS","Kansas","Riley"
"Thompson","Thompson","ND","North Dakota","Grand Forks"
"Pender","Pender","NE","Nebraska","Thurston"
"Muscoda","Muscoda","WI","Wisconsin","Grant"
"Osceola","Osceola","MO","Missouri","St. Clair"
"Stanaford","Stanaford","WV","West Virginia","Raleigh"
"Alum Creek","Alum Creek","WV","West Virginia","Lincoln"
"Susitna North","Susitna North","AK","Alaska","Matanuska-Susitna"
"Pilot Rock","Pilot Rock","OR","Oregon","Umatilla"
"Morton","Morton","WA","Washington","Lewis"
"New London","New London","MN","Minnesota","Kandiyohi"
"Miamitown","Miamitown","OH","Ohio","Hamilton"
"Rolla","Rolla","ND","North Dakota","Rolette"
"Granville South","Granville South","OH","Ohio","Licking"
"Western Lake","Western Lake","TX","Texas","Parker"
"Magnet Cove","Magnet Cove","AR","Arkansas","Hot Spring"
"Fairland","Fairland","OK","Oklahoma","Ottawa"
"Brilliant","Brilliant","OH","Ohio","Jefferson"
"Point Marion","Point Marion","PA","Pennsylvania","Fayette"
"Laverne","Laverne","OK","Oklahoma","Harper"
"Humansville","Humansville","MO","Missouri","Polk"
"Luck","Luck","WI","Wisconsin","Polk"
"Dooms","Dooms","VA","Virginia","Augusta"
"Keewatin","Keewatin","MN","Minnesota","Itasca"
"Elkhart Lake","Elkhart Lake","WI","Wisconsin","Sheboygan"
"Clay City","Clay City","IN","Indiana","Clay"
"Winfield","Winfield","TN","Tennessee","Scott"
"Sacred Heart University","Sacred Heart University","CT","Connecticut","Fairfield"
"Berry Creek","Berry Creek","CA","California","Butte"
"Cypress Landing","Cypress Landing","NC","North Carolina","Beaufort"
"Livonia","Livonia","LA","Louisiana","Pointe Coupee"
"Coleman","Coleman","MI","Michigan","Midland"
"Pierce City","Pierce City","MO","Missouri","Lawrence"
"Sand Ridge","Sand Ridge","NY","New York","Oswego"
"New London","New London","TX","Texas","Rusk"
"Keaau","Keaau","HI","Hawaii","Hawaii"
"Atwood","Atwood","KS","Kansas","Rawlins"
